2143	https://www.hemeixinpcb.com/images/PCB_material/Flex/thinflex-lk-datasheet.pdf	ThinFlex-LK, LK-2005RD-J6 Adhesiveless Double Sided Copper Clad Laminate - Technical Data Sheet 201705	1	MPI (Modified Polyimide)
343	https://www.kaneka.co.jp/en/topics/news/2020/ennr2011181.html	Kaneka develops super heat-resistant polyimide film for 5G millimeter wave zones (Pixeo IB)	1	MPI (Modified Polyimide)
345	https://solvionic.com/files/solvionic/fds/E001_SDS_EN_UE.pdf	Safety Data Sheet - 1M LiPF6 in DMC:EC 1:1 (vol.), battery grade (E001)	1	Liquid Electrolyte (LiPF6 carbonate)
346	None	Fluoroethylene Carbonate as Electrolyte Additive in Tetraethylene Glycol Dimethyl Ether Based Electrolytes for Application in Lithium Ion and Lithium Metal Batteries (Heine et al., 2015)	1	Liquid Electrolyte (LiPF6 carbonate)
3017	https://www.osti.gov/biblio/1960071	Solvation Effects on the Dielectric Constant of 1 M LiPF6 in Ethylene Carbonate:Ethyl Methyl Carbonate 3:7	1	Liquid Electrolyte (LiPF6 carbonate)
2576	https://github.com/squall321/MaterialTwinWeb	MaterialTwinWeb 클래스 가정 — 카탈로그 내 동일 클래스 실측값의 중앙값	42	Liquid Electrolyte (LiPF6 carbonate); PI Base Film — Kapton 150EN-C (DuPont); PI Base Film — Kapton 150EN-A (DuPont); PI Base Film — Kapton 140EN-Z (DuPont)
2093	https://pubchem.ncbi.nlm.nih.gov/compound/23688915	PubChem Compound Summary — Lithium hexafluorophosphate (CID 23688915)	1	Liquid Electrolyte (LiPF6 carbonate)
350	https://www.osti.gov/servlets/purl/1261353	Elastic Properties of the Solid Electrolyte Li7La3Zr2O12(LLZO)	1	Solid Electrolyte (LLZO Garnet)
347	None	Electrochemical performance of an all-solid-state lithium ion battery with garnet-type oxide electrolyte (Ohta et al., 2012)	1	Solid Electrolyte (LLZO Garnet)
348	None	Submicron-Sized Nb-Doped Lithium Garnet for High Ionic Conductivity Solid Electrolyte and Performance of Quasi-Solid-State Lithium Battery (Ji et al., 2020)	1	Solid Electrolyte (LLZO Garnet)
2949	https://pmc.ncbi.nlm.nih.gov/articles/PMC11727369/	Ultrafast Sintering of Dense Li7La3Zr2O12 Membranes for Li Metal All-Solid-State Batteries	1	Solid Electrolyte (LLZO Garnet)
2950	https://arxiv.org/pdf/1808.02105	Lithium Metal Penetration Induced by Electrodeposition through Solid Electrolytes: Example in Single-Crystal Li6La3ZrTaO12 Garnet	1	Solid Electrolyte (LLZO Garnet)
349	None	Co-sinterable lithium garnet-type oxide electrolyte with cathode for all-solid-state lithium ion battery (Ohta et al., 2014)	1	Solid Electrolyte (LLZO Garnet)
2449	https://neicorporation.com/products/batteries/solid-state-electrolyte/oxide-based/	NEI Corporation Oxide-Based Solid Electrolytes - NANOMYTE SOX-20 (Al-doped LLZO)	1	Solid Electrolyte (LLZO Garnet)
351	https://doi.org/10.1016/j.jallcom.2015.05.067	Thermal expansion in the garnet-type solid electrolyte (Li7-xAlx/3)La3Zr2O12 as a function of Al content (Hubaud et al., 2015)	1	Solid Electrolyte (LLZO Garnet)
2123	https://www.azom.com/properties.aspx?ArticleID=1114	Properties: Silica - Silicon Dioxide (SiO2) (AZoM materials property table)	1	AR/IR Coating (multilayer)
2124	https://www.azom.com/properties.aspx?ArticleID=1179	Properties: Titanium Dioxide - Titania (TiO2) (AZoM materials property table)	1	AR/IR Coating (multilayer)
359	https://www.sciencedirect.com/science/article/abs/pii/S0927024812005831	Sol-gel preparation of SiO2/TiO2/SiO2-TiO2 broadband antireflective coating	1	AR/IR Coating (multilayer)
2495	https://www.edmundoptics.com/knowledge-center/application-notes/optics/anti-reflection-coatings/	Edmund Optics, Anti-Reflection Coatings — Table 2 Standard AR coating specifications	1	AR/IR Coating (multilayer)
357	https://refractiveindex.info/?shelf=main&book=SiO2&page=Malitson	Refractive index database - SiO2 (fused silica, Malitson)	1	AR/IR Coating (multilayer)
358	https://refractiveindex.info/?shelf=main&book=TiO2&page=Devore-o	Refractive index database - TiO2 thin film	1	AR/IR Coating (multilayer)
1972	https://doi.org/10.2971/jeos.2013.13010	L. Gao, F. Lemarchand, M. Lequime, Refractive index determination of SiO2 layer in the UV/Vis/NIR range: spectrophotometric reverse engineering on single and bi-layer designs, J. Europ. Opt. Soc. Rap. Public. 8, 13010 (2013)	1	AR/IR Coating (multilayer)
1973	https://doi.org/10.1364/oe.20.015734	L. Gao, F. Lemarchand, M. Lequime, Exploitation of multiple incidences spectrometric measurements for thin film reverse engineering, Opt. Express 20, 15734-15751 (2012)	1	AR/IR Coating (multilayer)
1974	https://doi.org/10.1364/ome.6.003622	L. V. Rodriguez-de Marcos, J. I. Larruquert, J. A. Mendez, J. A. Aznarez, Self-consistent optical constants of SiO2 and Ta2O5 films, Opt. Mater. Express 6, 3622-3637 (2016)	1	AR/IR Coating (multilayer)
1975	https://doi.org/10.1002/adom.201600250	T. Siefke et al., Materials pushing the application limits of wire grid polarizers further into the deep ultraviolet spectral range, Adv. Opt. Mater. 4, 1780-1786 (2016)	1	AR/IR Coating (multilayer)
1976	https://doi.org/10.1016/j.apsusc.2022.155214	A. Jolivet et al., Structural, optical, and electrical properties of TiO2 thin films deposited by ALD: Impact of the substrate, the deposited thickness and the deposition temperature, Appl. Surf. Sci. 608, 155214 (2023)	1	AR/IR Coating (multilayer)
1977	https://doi.org/10.1088/2053-1591/abb499	Double-layer anti-reflection coating of SiO2-TiO2/SiO2-TiO2-PEG300 with high transmittance and super-hydrophilicity, Mater. Res. Express 7, 096404 (2020)	1	AR/IR Coating (multilayer)
2121	https://matmake.com/materials-data/polymethyl-methacrylate-properties.html	Polymethyl Methacrylate (PMMA) - Properties (materials property database)	1	Color Filter Resin (pigment)
733	None	Toyo Ink color filter photoresist technical datasheet	1	Color Filter Resin (pigment)
361	None	A Color Television Camera Using a Single Interline Transfer CCD Image Sensor With Color Filter Array (Morishita, 1981)	1	Color Filter Resin (pigment)
1996	https://doi.org/10.1016/j.heliyon.2024.e35492	Investigation and comparison of the influence of modified DBR and yellow color filters for quantum dot color conversion-based micro LED applications	1	Color Filter Resin (pigment)
2049	https://patents.google.com/patent/WO2021020359A1/en	WO2021020359A1 - Colored resin composition, film, color filter, solid-state image pickup element, and image display device	1	Color Filter Resin (pigment)
2050	https://patents.google.com/patent/US9864272B2/en	US9864272B2 - Photosensitive resin composition for color filter, and color filter using the same	1	Color Filter Resin (pigment)
1997	https://doi.org/10.3390/polym17243337	Nanoindentation Analysis of SU-8 Coated Wafers at Different Baking Phases	1	Microlens Resin (thermal reflow)
360	https://tangram.co.uk/wp-content/uploads/Plastics-Data-File-PMMA.pdf	Plastics Data File - PMMA (Acrylic)	1	Microlens Resin (thermal reflow)
1998	https://doi.org/10.3390/mi15070816	A Rapid Fabrication Method of Large-Area MLAs with Variable Curvature for Retroreflectors Based on Thermal Reflow	1	Microlens Resin (thermal reflow)
363	https://doi.org/10.1063/1.5083639	Understanding charge transport in Ir(ppy)3:CBP OLED films	2	OLED Emitter Layer (Ir phosphor); OLED Host/Transport (CBP-class)
738	None	Baldo et al., 'Highly efficient phosphorescent emission from organic electroluminescent devices', Nature 395 (1998) 151	1	OLED Emitter Layer (Ir phosphor)
2044	https://www.ossila.com/products/irppy3	Ir(ppy)3 (Tris[2-phenylpyridinato-C2,N]iridium(III)) product datasheet, CAS 94928-86-6	1	OLED Emitter Layer (Ir phosphor)
1962	https://doi.org/10.1051/epjconf/20147902001	Thermal conductivity of organic semi-conducting materials using 3omega and photothermal radiometry techniques	2	OLED Emitter Layer (Ir phosphor); OLED ETL/HTL (transport)
1965	https://doi.org/10.3390/ma18102261	Probing Phase Transitions and Interfacial Reorganization in TAPC/CBP/BPhen Organic Light-Emitting Diode Stacks by In Situ Ellipsometry	3	OLED Emitter Layer (Ir phosphor); OLED Host/Transport (CBP-class); OLED ETL/HTL (transport)
362	https://www.ossila.com/products/cbp	CBP (4,4'-Bis(N-carbazolyl)-1,1'-biphenyl) product datasheet	1	OLED Host/Transport (CBP-class)
1963	https://doi.org/10.5281/zenodo.15051868	OLED materials refractive index and extinction coefficient dispersions (I. Aulika et al., Institute of Solid State Physics, University of Latvia)	2	OLED Host/Transport (CBP-class); OLED ETL/HTL (transport)
365	https://www.chembk.com/en/chem/CBP	CBP (58328-31-7) chemical property database entry	1	OLED Host/Transport (CBP-class)
1964	https://doi.org/10.1002/smtd.202501438	Direct Measurement of Density for Evaporated Thin Films	2	OLED Host/Transport (CBP-class); OLED ETL/HTL (transport)
364	https://onlinelibrary.wiley.com/doi/full/10.1002/inf2.12123	Progress in organic semiconducting materials with high thermal stability for organic light-emitting devices (InfoMat review)	1	OLED Host/Transport (CBP-class)
366	https://doi.org/10.1016/j.cej.2019.123368	Water-based Conductive Ink for Highly Efficient Electromagnetic Interference Shielding Coating	1	EMI Shield (conductive)
367	None	Highly Conductive 3D Segregated Graphene Architecture in Polypropylene Composite with Efficient EMI Shielding	1	EMI Shield (conductive)
368	None	Superhydrophobic and conductive carbon nanofiber/PTFE composite coatings for EMI shielding	1	EMI Shield (conductive)
1819	https://www.lookpolymers.com/polymer_Parker-Chomerics-CHO-SEAL-1298-EMI-Shielding-Material.php	Parker Chomerics CHO-SEAL 1298 EMI Shielding Material datasheet (Ag/Al filled fluorosilicone, MIL-DTL-83528 Type D)	1	EMI Shield (conductive)
2504	https://hollandshielding.com/pdfs/Mu-copper-tape-3200-TDS-rev-16-07-2026.pdf	Mu-copper tape 3200 (technical datasheet, rev 16-07-2026)	1	EMI Shield (conductive)
296	https://www.hx-pcbfactory.com/news/industry-news/fr4-pcb-material-properties-dielectric-constant-cte-datasheet-guide.html	FR4 PCB Material: Properties, Dielectric Constant, CTE & Datasheet Guide	1	Copper Clad Laminate (CCL)
1988	https://industrial.panasonic.com/content/data/EM/PDF/ipcdatasheet_R-1755V.pdf	Data Sheet - High Reliability Glass Epoxy Multi-layer Materials (High Tg & Low CTE type): Laminate R-1755V / Prepreg R-1650V, No.19070536	1	Copper Clad Laminate (CCL)
1989	https://www.syst.com.cn/en/product/info_132.aspx?itemid=1392	S1000-2 - Lead-free compatible FR-4 laminate (Low CTE / Hi-Tg), product specification	1	Copper Clad Laminate (CCL)
1763	https://www.isola-group.com/wp-content/uploads/data-sheets/370hr.pdf	370HR Industry Leading, Standard Loss, Thermally Robust Epoxy Laminate and Prepreg (Rev C, 2021-04-15)	2	Copper Clad Laminate (CCL); Isola 370HR High-Tg Laminate
660	None	IPC-4101 base material spec	1	Copper Clad Laminate (CCL)
1826	https://www.ventec-group.com/media/97160/190812vtc_data_copperfoil.pdf	MATERIAL DATASHEET / HTE COPPER FOIL (IPC-4562 Grade 3 ED HTE foil produced by Chang Chun Petrochemical Company, CCP)	1	Copper Clad Laminate (CCL)
3100	https://mavmatrix.uta.edu/mechaerospace_theses/935	Effect of Viscoelastic Modeling of PCB on the Board Level Reliability of Wafer Chip Scale Package (WCSP) in Computational Analysis (M.S. thesis, Univ. of Texas at Arlington)	1	Copper Clad Laminate (CCL)
371	https://webelements.co.uk/copper/physics.html	WebElements Periodic Table - Copper physical properties	1	TSV Copper (through-silicon via)
1907	https://doi.org/10.1038/s41378-024-00830-1	The impact of sidewall copper grain condition on thermo-mechanical behaviors of TSVs during the annealing process	1	TSV Copper (through-silicon via)
1978	https://doi.org/10.1021/acs.jpcc.5c06405	VIS-XUV Optical Constants and Electronic Band Parameters of a Tin-Oxo Cage Photoresist (Sn12O24C52H120)	1	EUV Photoresist (CAR/MOR)
2046	https://henke.lbl.gov/optical_constants/getdb2.html	CXRO X-Ray Interactions With Matter - Index of Refraction (Henke/LBNL atomic scattering factor tables)	1	EUV Photoresist (CAR/MOR)
387	None	Ongayi et al. (2012) High sensitivity chemically amplified EUV resists through enhanced EUV absorption, Proc. SPIE Vol. 8322, 83220T	1	EUV Photoresist (CAR/MOR)
2045	https://doi.org/10.1117/1.JMM.17.2.023505	Absorption coefficient of metal-containing photoresists in the extreme ultraviolet	1	EUV Photoresist (CAR/MOR)
385	None	High sensitivity chemically amplified EUV resists through enhanced EUV absorption	1	EUV Photoresist (CAR/MOR)
386	None	Synthesis of poly(2-trimethylsilyl-2-propyl methacrylate) and their application as a dry-developable chemically amplified photoresist	1	EUV Photoresist (CAR/MOR)
400	https://arxiv.org/pdf/1207.5906	Precise microwave characterization of MgO substrates for HTS circuits	1	Magnetic Sensor (TMR)
739	None	Yuasa & Djayaprawira, 'Giant tunnel magnetoresistance in magnetic tunnel junctions with a crystalline MgO(001) barrier', J. Phys. D 40 (2007) R337	1	Magnetic Sensor (TMR)
2122	https://www.azom.com/properties.aspx?ArticleID=54	Properties: Magnesia - Magnesium Oxide (MgO) (AZoM materials property table)	1	Magnetic Sensor (TMR)
1893	https://doi.org/10.1038/srep05895	Thermally robust Mo/CoFeB/MgO trilayers with strong perpendicular magnetic anisotropy	1	Magnetic Sensor (TMR)
1970	https://www.sydor.com/wp-content/uploads/SCHOTT-BG60-Bandpass-Filter.pdf	SCHOTT Data Sheet BG60 (ionically colored bandpass / IR cut filter glass), status 01.12.2014	1	IR Cut Filter (blue glass)
1971	https://sydor.com/wp-content/uploads/SCHOTT-BG61-Bandpass-Filter.pdf	SCHOTT Data Sheet BG61 (ionically colored bandpass / IR cut filter glass), status 01.12.2014	1	IR Cut Filter (blue glass)
412	https://www.lookpolymers.com/polymer_Schott-BG39-Band-Pass-Filter.php	SCHOTT BG39 Bandpass (NIR-cut) Filter Glass Datasheet	1	IR Cut Filter (blue glass)
2053	https://www.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2022.988227/full	Luminescent quantum dot films improve light use efficiency and crop quality in greenhouse horticulture	1	Quantum Dot Film (QDEF)
422	https://www.kla.com/products/instruments/refractive-index-database/inp/indium+phosphide	Refractive Index of InP, Indium Phosphide (refractive index database)	1	Quantum Dot Film (QDEF)
745	None	Shirasaki et al., 'Emergence of colloidal quantum-dot light-emitting technologies', Nature Photonics 7 (2013) 13	1	Quantum Dot Film (QDEF)
1994	https://doi.org/10.1021/acsomega.8b00319	Fabrication of Photoluminescent Quantum Dot Thiol-yne Nanocomposites via Thermal Curing or Photopolymerization	1	Quantum Dot Film (QDEF)
1995	https://doi.org/10.3390/nano11082100	Optical Performance and Moisture Stability Enhancement of Flexible Luminescent Films Based on Quantum-Dot/Epoxy Composite Particles	1	Quantum Dot Film (QDEF)
2051	https://www.svc.org/clientuploads/directory/resource_library/2017_WT_08_Jones_paper.pdf	Barrier Films for Quantum Dot Encapsulation (2017 SVC Technical Conference / Vacuum Technology & Coating)	1	Quantum Dot Film (QDEF)
421	https://en.wikipedia.org/wiki/Indium_phosphide	Indium phosphide - physical properties	1	Quantum Dot Film (QDEF)
2052	https://patents.google.com/patent/WO2017142781A1/en	WO2017142781A1 - Matrix for quantum dot film article	1	Quantum Dot Film (QDEF)
1897	https://multimedia.3m.com/mws/media/66235O/3m-electrically-conductive-adhesive-transfer-tape-9703.pdf	3M Electrically Conductive Adhesive Transfer Tape 9703 - Technical Data (October 2015)	1	ACF (Anisotropic Conductive Film)
725	None	Dexerials ACF (anisotropic conductive film) technical datasheet	1	ACF (Anisotropic Conductive Film)
425	https://www.researchgate.net/publication/229397023_Mechanical_properties_of_anisotropic_conductive_film_with_strain_rate_and_temperature	Mechanical properties of anisotropic conductive film with strain rate and temperature (peer-reviewed study)	1	ACF (Anisotropic Conductive Film)
2060	http://pdf.hanrimwon.com/journal.aspx?journal_code=POLYMERKOREA&journal_vol=034&journal_issue=03&pdf_file=PK34-3-0191.pdf&kinds=JOU	A Study on the Thermo-mechanical Characteristics and Adhesion Reliability of Anisotropic Conductive Films Depend on the Curing Methods of Epoxy Resins (ACF-A, imidazole-cured epoxy)	1	ACF (Anisotropic Conductive Film)
2061	https://www.jstage.jst.go.jp/article/jiep1998/2/2/2_2_99/_pdf	フリップチップ接続用異方導電材料 (Anisotropic conductive materials for flip-chip interconnection)	1	ACF (Anisotropic Conductive Film)
1955	https://doi.org/10.3390/met8010042	Mechanism of Solder Joint Cracks in Anisotropic Conductive Films Bonding and Solutions, Metals 8(1):42 (2018)	2	ACF (Anisotropic Conductive Film); ACF acrylic solder-type (generic, literature)
426	https://www.sciencedirect.com/topics/engineering/anisotropic-conductive-film	Anisotropic Conductive Film - overview (ScienceDirect Topics) and cured-ACF Tg literature	1	ACF (Anisotropic Conductive Film)
1762	https://datasheets.tdx.henkel.com/LOCTITE-ABLESTIK-84-1LMISR4-en_GL.pdf	Technical Data Sheet — LOCTITE ABLESTIK 84-1LMISR4 (silver-filled epoxy die attach adhesive), November 2019	1	Conductive Silver Epoxy (die attach)
2183	https://datasheets.tdx.henkel.com/LOCTITE-ABLESTIK-8200T-en_GL.pdf	Technical Data Sheet LOCTITE ABLESTIK 8200T, April-2014	1	Conductive Silver Epoxy (die attach)
2193	https://www.panacol.com/panacol/datasheets/elecolit/elecolit-3653-english-tds-panacol-adhesive.pdf	Panacol Technical Datasheet ELECOLIT 3653, Revision 4, updated 11.09.2025	1	Conductive Silver Epoxy (die attach)
1839	https://www.micropac.it/wp-content/uploads/2016/11/NAMICS-Die-Attach-Materials.pdf	Die Attach Materials (Technical R&D Div. 자료) — H9890 시리즈	2	Conductive Silver Epoxy (die attach); NAMICS CHIPCOAT die attach adhesive (DA series)
424	https://datasheets.tdx.henkel.com/LOCTITE-ABLESTIK-ABP-8068TD-en_GL.pdf	LOCTITE ABLESTIK ABP 8068TD Technical Data Sheet (Aug-2020)	1	Conductive Silver Epoxy (die attach)
2184	https://datasheets.tdx.henkel.com/LOCTITE-ABLESTIK-ABL-2100A-en_GL.pdf	Technical Data Sheet LOCTITE ABLESTIK ABL 2100A, March-2023	1	Conductive Silver Epoxy (die attach)
2185	https://datasheets.tdx.henkel.com/LOCTITE-ABLESTIK-2902-en_GL.pdf	Technical Data Sheet LOCTITE ABLESTIK 2902, August-2021	1	Conductive Silver Epoxy (die attach)
2191	https://www.tedpella.com/technote_html/16014_H20E_TN.pdf	EPO-TEK H20E Technical Data Sheet, February 2021, Rev. XVIII (Electrically Conductive, Silver Epoxy)	1	Conductive Silver Epoxy (die attach)
2192	https://www.epfl.ch/research/facilities/cmi/wp-content/uploads/2020/04/H20E-FC.pdf	EPO-TEK H20E-FC Technical Data Sheet, September 2017, Rev. IV (Electrically Conductive Epoxy)	1	Conductive Silver Epoxy (die attach)
2683	https://www.caplinq.com/loctite-ablestik-3230-3230.html	LOCTITE ABLESTIK 3230 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2684	https://www.caplinq.com/loctite-ablestik-8290-8290.html	LOCTITE ABLESTIK 8290 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2685	https://www.caplinq.com/loctite-ablestik-8302-8302.html	LOCTITE ABLESTIK 8302 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2686	https://www.caplinq.com/loctite-ablestik-2600k-highly-thermally-and-electrically-conductive-die-attach-adhesive-2600k.html	LOCTITE ABLESTIK 2600K - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2688	https://www.caplinq.com/loctite-ablestik-84-1lmisnb-84-1lmisnb.html	LOCTITE ABLESTIK 84-1LMISNB - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2690	https://www.caplinq.com/loctite-ablestik-abp-2030scr-abp2030scr.html	LOCTITE ABLESTIK ABP 2030SCR - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2691	https://www.caplinq.com/loctite-ablestik-abp-6392tea-die-attach-paste-for-bare-cu-ag-and-ppf-substrates-abp6392tea.html	LOCTITE ABLESTIK ABP 6392TEA - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2692	https://www.caplinq.com/loctite-ablestik-abp-6395t-die-attach-adhesive-designed-for-soic-sop-qfp-and-qfn-packages-abp6395t.html	LOCTITE ABLESTIK ABP 6395T - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2693	https://www.caplinq.com/loctite-ablestik-abp-8037ti-abp8037ti.html	LOCTITE ABLESTIK ABP 8037TI - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2694	https://www.caplinq.com/loctite-ablestik-qmi519-qmi519.html	LOCTITE ABLESTIK QMI519 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2703	https://www.caplinq.com/loctite-ablestik-abp-8910t-abp8910t.html	LOCTITE ABLESTIK ABP 8910T - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2704	https://www.caplinq.com/loctite-ablestik-qmi2569-qmi2569.html	LOCTITE ABLESTIK QMI 2569 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
1903	https://www.pg.infn.it/wp-content/uploads/2020/12/EPOTEK_H20E.pdf	EPO-TEK H20E Technical Data Sheet (Electrically Conductive, Silver Epoxy, Rev. X 05/2009)	1	Conductive Silver Epoxy (die attach)
2687	https://www.caplinq.com/loctite-ablestik-84-1lmis-leadframe-die-attach-84-1lmis.html	LOCTITE ABLESTIK 84-1LMIS - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2689	https://www.caplinq.com/loctite-ablestik-958-7-electrically-conductive-adhesive-for-hybrid-die-attach-958-7.html	LOCTITE ABLESTIK 958-7 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2701	https://www.caplinq.com/loctite-ablestik-qmi-516-qmi516.html	LOCTITE ABLESTIK QMI516 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
2702	https://www.caplinq.com/loctite-ablestik-84-1lminb1-84-1lminb1.html	LOCTITE ABLESTIK 84-1LMINB1 - Technical Specifications (product datasheet page)	1	Conductive Silver Epoxy (die attach)
1982	https://doi.org/10.1038/s41598-019-42495-1	Electrical percolation threshold of carbon black in a polymer matrix and its application to antistatic fibre	1	Carbon Black (conductive additive)
429	https://www.lookpolymers.com/polymer_TIMCAL-C-NERGY-SUPER-C65-Carbon-Black-Additive.php	C-NERGY SUPER C65 Carbon Black Additive datasheet	1	Carbon Black (conductive additive)
696	None	Imerys ENSACO 260G conductive carbon black datasheet	1	Carbon Black (conductive additive)
2428	https://www.lookpolymers.com/polymer_TIMCAL-SUPER-P-Li-Carbon-Black-Additive.php	TIMCAL SUPER P Li Carbon Black Additive datasheet (BET Nitrogen surface area)	1	Carbon Black (conductive additive)
438	https://www.graphene-info.com/graphene-thermal	Graphene thermal conductivity - introduction and latest news	1	Graphene Film (thermal)
2501	https://pmc.ncbi.nlm.nih.gov/articles/PMC10319761/	Defects boost graphitization for highly conductive graphene films	1	Graphene Film (thermal)
1899	https://doi.org/10.3390/nano12030367	Highly Thermal Conductive Graphite Films Derived from the Graphitization of Chemically Imidized Polyimide Films	1	Graphene Film (thermal)
437	https://www.c6th.com/news/electronics-applications-of-thermal-graphene-42102689.html	Electronics: Applications of Thermal Graphene Films	1	Graphene Film (thermal)
751	None	Laird conductive fabric-over-foam EMI gasket technical datasheet	1	Conductive Fabric Gasket (EMI)
1820	https://www.laird.com/sites/default/files/2021-08/EMI-DS-FOF-51H%200712.pdf	Laird Technologies 51H EMI Gaskets — Fabric-over-Foam datasheet (EMI-DS-FOF-51H 0712)	1	Conductive Fabric Gasket (EMI)
2505	https://hollandshielding.com/en/emi-shielding-gaskets	EMI shielding gaskets - product overview (Standard shield 7000 fabric-over-foam gasket)	1	Conductive Fabric Gasket (EMI)
441	https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8438/High-Temp%20Fabric%20Shielding%20Gasket-Datasheet.pdf	High-Temp Fabric Shielding Gasket Specification (P/N 00407)	1	Conductive Fabric Gasket (EMI)
443	https://www.corning.com/microsites/csm/gorillaglass/PI_Sheets/2020/Gorilla_Glass_3_ProdSheet.pdf	Corning Gorilla Glass 3 Product Information Sheet	1	Ultra-Thin Glass (UTG, foldable)
2989	https://univ-rennes.hal.science/hal-01619286/document	The fracture toughness of inorganic glasses (Rouxel & Yoshida, Table 2)	1	Periscope Prism Glass (high-index)
1966	https://media.schott.com/api/public/content/38cbbe876d324e03b1881d33f3d26635?v=ae4e3db8&download=true	SCHOTT Optical Glass - Datasheet Collection (N-LASF9 datasheet, as of 09-May-2014)	2	Periscope Prism Glass (high-index); Glass Molded Aspheric Lens
1967	https://www.ohara-gmbh.com/fileadmin/user_upload/export-data/pdf/product_datasheets/S-LAH79_English_.pdf	OHARA Optical Glass Product Datasheet S-LAH79 (English), date 01/2025	1	Periscope Prism Glass (high-index)
447	https://www.lookpolymers.com/polymer_Schott-N-SF66-Glass.php	SCHOTT N-SF66 Glass datasheet (MatWeb/lookpolymers, SCHOTT source)	1	Periscope Prism Glass (high-index)
445	https://shop.schott.com/advanced-optics/en/Optical-Glass/N-SF66/c/glass-N-SF66	SCHOTT N-SF66 Optical Glass datasheet	1	Periscope Prism Glass (high-index)
2476	https://oharacorp.com/wp-content/uploads/2023/06/ohara-pocket-catalog-2023-05.pdf	OHARA OPTICAL GLASS Pocket Catalog (MAY 2023)	2	Periscope Prism Glass (high-index); Glass Molded Aspheric Lens
2477	https://refractiveindex.info/download/data/2017/schott_2017-01-20.pdf	SCHOTT Optical Glass Data Sheets (2017-01-20)	2	Periscope Prism Glass (high-index); Glass Molded Aspheric Lens
446	https://refractiveindex.info/?shelf=specs&book=SCHOTT-optical&page=N-SF66	SCHOTT N-SF66 datasheet (via refractiveindex.info specs)	1	Periscope Prism Glass (high-index)
624	None	IPC-4552B — Electroless Ni/Immersion Au (ENIG) Specification	1	ENIG Surface Finish (Ni/Au)
450	https://www.sciencedirect.com/science/article/abs/pii/S0257897203002093	Hardness evolution of electroless nickel-phosphorus deposits with thermal processing	1	ENIG Surface Finish (Ni/Au)
628	None	ASM Handbook Vol.2 — Nickel, Cobalt and Their Alloys	1	ENIG Surface Finish (Ni/Au)
1914	https://doi.org/10.3390/ma17225657	Effect of Dehydrogenation and Heat Treatments on the Microstructure and Tribological Behavior of Electroless Ni-P Nanocomposite Coatings	1	ENIG Surface Finish (Ni/Au)
2483	https://doi.org/10.1103/PhysRevB.9.5056	P. B. Johnson, R. W. Christy, Optical constants of transition metals: Ti, V, Cr, Mn, Fe, Co, Ni, and Pd, Phys. Rev. B 9, 5056-5070 (1974)	2	ENIG Surface Finish (Ni/Au); Pd-coated Cu Bonding Wire
639	None	IPC-4555 — Organic Solderability Preservative (OSP) Specification	1	OSP Surface Finish
2037	https://insulectro.com/wp-content/uploads/2021/10/Glicoat-SMD-F2LX-Technical-Brochure-20170515.pdf	Glicoat-SMD F2(LX) Technical Brochure (2017-05-15)	1	OSP Surface Finish
2038	https://www.electronics.org/system/files/technical_resource/E16&S33-03.pdf	The Characterization of Novel High Temperature Resistant OSP Coatings for Lead free Processes by Comparing to Other Commercial OSP Coatings (IPC Printed Circuits Expo / APEX 2006, S33-03)	1	OSP Surface Finish
2036	https://iopscience.iop.org/article/10.1088/1742-6596/3250/1/012012/pdf	The influence of PCB substrate surface finish on the microstructure and mechanical properties of SAC305-based solder joints	2	OSP Surface Finish; ImAg Surface Finish
2118	https://www.protoexpress.com/kb/osp-surface-finish/	OSP Surface Finish (organic solderability preservative, azole chemistry) - Sierra Circuits knowledge base	1	OSP Surface Finish
452	https://polymerinnovationblog.com/polymers-electronics-part-seven-redistribution-layers-fan-wafer-level-packaging/	Polymers in Electronics Part 7: Redistribution Layers for Fan-Out WLP (HD-8940 PBO)	1	RDL Dielectric (PBO)
1837	http://web.mit.edu/scholvin/www/nt245/Documents/resists.PI.ProductSelectorGuide.pdf	HD MicroSystems Product Selection Guide (Revised December 2013)	1	RDL Dielectric (PBO)
